n,m,density,weight_min,weight_max,cycle_val,greedy_val,UB_val,cycle_time,greedy_time,greedy_better
60,1062,0.6,10,50,651.0,551.0,,0.0147444,0.0194828,False
60,1062,0.6,10,50,578.0,736.0,,0.0149981,0.0304325,True
60,1062,0.6,10,50,561.0,686.0,,0.015487,0.0189436,True
60,1062,0.6,10,50,582.0,642.0,,0.008183,0.0190547,True
60,1062,0.6,10,50,603.0,608.0,,0.0104508,0.0218536,True
60,1062,0.6,10,50,603.0,657.0,,0.014767,0.0288274,True
60,1062,0.6,10,50,601.0,669.0,,0.0128847,0.0264182,True
60,1062,0.6,10,50,702.0,592.0,,0.009498,0.0186014,False
60,1062,0.6,10,50,578.0,580.0,,0.0122118,0.0181487,True
60,1062,0.6,10,50,659.0,610.0,,0.0082712,0.0209687,False
60,1062,0.6,10,50,537.0,640.0,,0.0062338,0.0178348,True
60,1062,0.6,10,50,464.0,693.0,,0.0125384,0.0190738,True
60,1062,0.6,10,50,611.0,617.0,,0.0118967,0.0185956,True
60,1062,0.6,10,50,615.0,563.0,,0.0098747,0.0296073,False
70,241,0.1,1,5,13.0,17.0,,0.0028563,0.0073894,True
70,241,0.1,1,5,17.0,17.0,,0.0028324,0.0109812,False
70,241,0.1,1,5,15.0,20.0,,0.002976,0.0070052,True
70,241,0.1,1,5,13.0,23.0,,0.0026913,0.0078718,True
70,241,0.1,1,5,14.0,19.0,,0.0028854,0.0064661,True
70,241,0.1,1,5,14.0,22.0,,0.0027621,0.0108853,True
70,241,0.1,1,5,15.0,18.0,,0.002723,0.0074006,True
70,241,0.1,1,5,19.0,27.0,,0.002916,0.0072184,True
70,241,0.1,1,5,16.0,23.0,,0.0028791,0.0063573,True
70,241,0.1,1,5,16.0,16.0,,0.0022671,0.0084325,False
70,241,0.1,1,5,22.0,25.0,,0.0029299,0.0093771,True
70,241,0.1,1,5,17.0,14.0,,0.0028852,0.0098123,False
70,241,0.1,1,5,25.0,15.0,,0.0030206,0.0104109,False
70,241,0.1,1,5,19.0,16.0,,0.0031031,0.0098131,False
70,241,0.1,1,5,17.0,12.0,,0.0028379,0.009495,False
70,241,0.1,5,10,32.0,47.0,,0.0020382,0.0082314,True
70,241,0.1,5,10,22.0,53.0,,0.0030024,0.0102365,True
70,241,0.1,5,10,31.0,49.0,,0.0026095,0.0114431,True
70,241,0.1,5,10,30.0,41.0,,0.0030083,0.0095377,True
70,241,0.1,5,10,40.0,60.0,,0.0021924,0.0103464,True
70,241,0.1,5,10,33.0,48.0,,0.0031125,0.0104311,True
70,241,0.1,5,10,22.0,41.0,,0.0023035,0.0094597,True
70,241,0.1,5,10,15.0,40.0,,0.0031777,0.0059313,True
70,241,0.1,5,10,12.0,51.0,,0.0028964,0.0089701,True
70,241,0.1,5,10,22.0,56.0,,0.0028557,0.0085319,True
70,241,0.1,5,10,26.0,57.0,,0.0031112,0.0074,True
70,241,0.1,5,10,22.0,36.0,,0.0029339,0.0087872,True
70,241,0.1,5,10,17.0,33.0,,0.0029856,0.0107916,True
70,241,0.1,5,10,22.0,43.0,,0.0028883,0.0127018,True
70,241,0.1,5,10,28.0,24.0,,0.00306,0.0125287,False
70,241,0.1,10,50,50.0,170.0,,0.0039814,0.0097751,True
70,241,0.1,10,50,72.0,127.0,,0.0037322,0.013067,True
70,241,0.1,10,50,96.0,175.0,,0.0039194,0.0097688,True
70,241,0.1,10,50,75.0,149.0,,0.0036119,0.0154552,True
70,241,0.1,10,50,90.0,232.0,,0.0041954,0.0162039,True
70,241,0.1,10,50,36.0,188.0,,0.0036183,0.0101688,True
70,241,0.1,10,50,96.0,178.0,,0.0037123,0.0128998,True
70,241,0.1,10,50,35.0,144.0,,0.0040897,0.0129738,True
70,241,0.1,10,50,87.0,189.0,,0.0038789,0.0120831,True
70,241,0.1,10,50,71.0,134.0,,0.0025752,0.0082439,True
70,241,0.1,10,50,14.0,117.0,,0.0024307,0.0093631,True
70,241,0.1,10,50,16.0,134.0,,0.0020792,0.0075124,True
70,241,0.1,10,50,107.0,113.0,,0.0030617,0.0134513,True
70,241,0.1,10,50,91.0,129.0,,0.003475,0.0151465,True
70,241,0.1,10,50,89.0,184.0,,0.0027738,0.0121335,True
70,362,0.15,1,5,26.0,21.0,,0.0018503,0.0064218,False
70,362,0.15,1,5,30.0,36.0,,0.0026286,0.0069351,True
70,362,0.15,1,5,27.0,29.0,,0.001917,0.0059672,True
70,362,0.15,1,5,22.0,33.0,,0.0018907,0.0058182,True
70,362,0.15,1,5,23.0,37.0,,0.0032965,0.0091689,True
70,362,0.15,1,5,25.0,36.0,,0.0029373,0.0072717,True
70,362,0.15,1,5,33.0,25.0,,0.0039868,0.0095985,False
70,362,0.15,1,5,23.0,26.0,,0.0033138,0.0094548,True
70,362,0.15,1,5,27.0,32.0,,0.0046108,0.008556,True
70,362,0.15,1,5,19.0,24.0,,0.0035961,0.0126358,True
70,362,0.15,1,5,21.0,25.0,,0.0039092,0.0097421,True
70,362,0.15,1,5,24.0,24.0,,0.003978,0.0113646,False
70,362,0.15,1,5,24.0,29.0,,0.0039485,0.0085798,True
70,362,0.15,1,5,15.0,31.0,,0.0038391,0.0110476,True
70,362,0.15,1,5,19.0,36.0,,0.0035152,0.0106048,True
70,362,0.15,5,10,34.0,95.0,,0.0041146,0.0141961,True
70,362,0.15,5,10,51.0,82.0,,0.0041456,0.0153713,True
70,362,0.15,5,10,33.0,99.0,,0.0045465,0.0094449,True
70,362,0.15,5,10,44.0,79.0,,0.0040128,0.0138943,True
70,362,0.15,5,10,41.0,63.0,,0.0049267,0.0126435,True
70,362,0.15,5,10,59.0,75.0,,0.0042835,0.0107105,True
70,362,0.15,5,10,48.0,81.0,,0.0029516,0.0157664,True
70,362,0.15,5,10,46.0,81.0,,0.0041353,0.014958,True
70,362,0.15,5,10,60.0,83.0,,0.0043166,0.0112423,True
70,362,0.15,5,10,42.0,91.0,,0.0034669,0.0079129,True
70,362,0.15,5,10,43.0,78.0,,0.0040572,0.0156319,True
70,362,0.15,5,10,48.0,82.0,,0.0041403,0.0123476,True
70,362,0.15,5,10,31.0,75.0,,0.0038709,0.015172,True
70,362,0.15,5,10,48.0,79.0,,0.0041973,0.0142743,True
70,362,0.15,5,10,26.0,78.0,,0.0040671,0.0098819,True
70,362,0.15,10,50,125.0,254.0,,0.0051689,0.0199004,True
70,362,0.15,10,50,118.0,267.0,,0.0057674,0.0196926,True
70,362,0.15,10,50,145.0,375.0,,0.0056021,0.0136029,True
70,362,0.15,10,50,104.0,377.0,,0.0057082,0.0161655,True
70,362,0.15,10,50,175.0,213.0,,0.0055014,0.0174063,True
70,362,0.15,10,50,84.0,273.0,,0.0055262,0.0174946,True
70,362,0.15,10,50,113.0,251.0,,0.0052434,0.0152123,True
70,362,0.15,10,50,108.0,367.0,,0.0047034,0.016711,True
70,362,0.15,10,50,134.0,305.0,,0.0055756,0.0148338,True
70,362,0.15,10,50,150.0,290.0,,0.0054882,0.0205025,True
70,362,0.15,10,50,121.0,252.0,,0.0054815,0.0138324,True
70,362,0.15,10,50,241.0,315.0,,0.005588,0.0174005,True
70,362,0.15,10,50,180.0,327.0,,0.004838,0.0229299,True
70,362,0.15,10,50,114.0,314.0,,0.0052339,0.0177777,True
70,362,0.15,10,50,127.0,346.0,,0.005567,0.0190999,True
70,483,0.2,1,5,36.0,47.0,,0.0054717,0.0143224,True
70,483,0.2,1,5,35.0,39.0,,0.0049157,0.0115654,True
70,483,0.2,1,5,37.0,31.0,,0.0050424,0.012411,False
70,483,0.2,1,5,34.0,45.0,,0.0049884,0.0123786,True
70,483,0.2,1,5,22.0,35.0,,0.0048912,0.0116051,True
70,483,0.2,1,5,34.0,42.0,,0.0048056,0.0112743,True
70,483,0.2,1,5,36.0,33.0,,0.0023105,0.0126474,False
70,483,0.2,1,5,36.0,29.0,,0.0049143,0.0143319,False
70,483,0.2,1,5,34.0,37.0,,0.0039295,0.0143303,True
70,483,0.2,1,5,32.0,44.0,,0.0052543,0.0133752,True
70,483,0.2,1,5,40.0,30.0,,0.0051304,0.0112543,False
70,483,0.2,1,5,42.0,36.0,,0.0055944,0.014708,False
70,483,0.2,1,5,31.0,42.0,,0.00475,0.0110383,True
70,483,0.2,1,5,25.0,32.0,,0.0041192,0.0168632,True
70,483,0.2,1,5,35.0,38.0,,0.0053141,0.0145838,True
70,483,0.2,5,10,73.0,103.0,,0.005449,0.0130161,True
70,483,0.2,5,10,45.0,93.0,,0.0053385,0.0176742,True
70,483,0.2,5,10,54.0,124.0,,0.0055218,0.021908,True
70,483,0.2,5,10,76.0,111.0,,0.0053533,0.0154664,True
70,483,0.2,5,10,59.0,109.0,,0.0053976,0.0192605,True
70,483,0.2,5,10,62.0,107.0,,0.0056522,0.0128256,True
70,483,0.2,5,10,71.0,127.0,,0.0054784,0.0166319,True
70,483,0.2,5,10,58.0,111.0,,0.0052927,0.0162574,True
70,483,0.2,5,10,68.0,125.0,,0.0053978,0.0134306,True
70,483,0.2,5,10,55.0,90.0,,0.0055193,0.0139321,True
70,483,0.2,5,10,66.0,110.0,,0.0051752,0.0184637,True
70,483,0.2,5,10,60.0,101.0,,0.0035349,0.0139114,True
70,483,0.2,5,10,78.0,77.0,,0.0053944,0.0139013,False
70,483,0.2,5,10,67.0,123.0,,0.0054734,0.0130699,True
70,483,0.2,5,10,40.0,88.0,,0.0048083,0.0110704,True
70,483,0.2,10,50,224.0,372.0,,0.0074418,0.0162167,True
70,483,0.2,10,50,156.0,305.0,,0.0055763,0.0186581,True
70,483,0.2,10,50,144.0,359.0,,0.0072203,0.0194362,True
70,483,0.2,10,50,138.0,367.0,,0.0056159,0.0200984,True
70,483,0.2,10,50,192.0,347.0,,0.0076193,0.0173803,True
70,483,0.2,10,50,210.0,331.0,,0.0070888,0.0220564,True
70,483,0.2,10,50,170.0,368.0,,0.0057933,0.0141559,True
70,483,0.2,10,50,218.0,412.0,,0.0068295,0.0128886,True
70,483,0.2,10,50,176.0,372.0,,0.0069958,0.0218166,True
70,483,0.2,10,50,208.0,336.0,,0.0032947,0.012306,True
70,483,0.2,10,50,138.0,412.0,,0.0076398,0.0145174,True
70,483,0.2,10,50,159.0,314.0,,0.0056458,0.0221933,True
70,483,0.2,10,50,232.0,407.0,,0.00311,0.0132087,True
70,483,0.2,10,50,255.0,345.0,,0.0073316,0.0238037,True
70,483,0.2,10,50,185.0,409.0,,0.0054407,0.0155828,True
70,603,0.25,1,5,42.0,46.0,,0.0057209,0.0212473,True
70,603,0.25,1,5,43.0,42.0,,0.0049543,0.0102471,False
70,603,0.25,1,5,48.0,51.0,,0.0062112,0.0239797,True
70,603,0.25,1,5,39.0,47.0,,0.0035888,0.0090904,True
70,603,0.25,1,5,53.0,45.0,,0.0061417,0.0138635,False
70,603,0.25,1,5,38.0,54.0,,0.0059277,0.0155152,True
70,603,0.25,1,5,49.0,44.0,,0.0036025,0.017299,False
70,603,0.25,1,5,50.0,42.0,,0.0042743,0.0095865,False
70,603,0.25,1,5,47.0,46.0,,0.0059028,0.0212518,False
70,603,0.25,1,5,46.0,44.0,,0.0059798,0.0122703,False
70,603,0.25,1,5,35.0,49.0,,0.0058263,0.0139113,True
70,603,0.25,1,5,44.0,43.0,,0.004724,0.011688,False
70,603,0.25,1,5,37.0,55.0,,0.0056784,0.01296,True
70,603,0.25,1,5,48.0,50.0,,0.0062362,0.0119377,True
70,603,0.25,1,5,39.0,52.0,,0.0046165,0.0173545,True
70,603,0.25,5,10,73.0,137.0,,0.0048318,0.0104629,True
70,603,0.25,5,10,73.0,137.0,,0.0065866,0.0231615,True
70,603,0.25,5,10,88.0,126.0,,0.0050693,0.0150854,True
70,603,0.25,5,10,81.0,135.0,,0.00511,0.0120062,True
70,603,0.25,5,10,77.0,127.0,,0.0069862,0.0129278,True
70,603,0.25,5,10,59.0,124.0,,0.0066163,0.0138457,True
70,603,0.25,5,10,63.0,133.0,,0.0035093,0.0193342,True
70,603,0.25,5,10,63.0,150.0,,0.0064563,0.0144914,True
70,603,0.25,5,10,81.0,133.0,,0.0063827,0.0168943,True
70,603,0.25,5,10,93.0,127.0,,0.0065925,0.0147208,True
70,603,0.25,5,10,68.0,137.0,,0.0064595,0.0215958,True
70,603,0.25,5,10,85.0,140.0,,0.0066144,0.0150048,True
70,603,0.25,5,10,69.0,144.0,,0.0064,0.018751,True
70,603,0.25,5,10,87.0,114.0,,0.0067974,0.0148766,True
70,603,0.25,5,10,60.0,127.0,,0.006531,0.0197805,True
70,603,0.25,10,50,261.0,430.0,,0.0087131,0.019498,True
70,603,0.25,10,50,359.0,467.0,,0.009577,0.0168999,True
70,603,0.25,10,50,269.0,317.0,,0.0075835,0.0167449,True
70,603,0.25,10,50,266.0,467.0,,0.0089554,0.0178344,True
70,603,0.25,10,50,221.0,490.0,,0.0091642,0.0205364,True
70,603,0.25,10,50,376.0,502.0,,0.0039079,0.0136445,True
70,603,0.25,10,50,189.0,419.0,,0.0050381,0.0158267,True
70,603,0.25,10,50,413.0,423.0,,0.0088528,0.0158477,True
70,603,0.25,10,50,215.0,507.0,,0.0077507,0.0200851,True
70,603,0.25,10,50,283.0,378.0,,0.0041701,0.0135401,True
70,603,0.25,10,50,259.0,432.0,,0.0070822,0.0163935,True
70,603,0.25,10,50,291.0,348.0,,0.0083782,0.0192355,True
70,603,0.25,10,50,144.0,395.0,,0.006418,0.0144139,True
70,603,0.25,10,50,175.0,495.0,,0.0067751,0.0234285,True
70,603,0.25,10,50,181.0,428.0,,0.0067888,0.0180662,True
70,724,0.3,1,5,66.0,61.0,,0.0084234,0.0134112,False
70,724,0.3,1,5,47.0,47.0,,0.0048132,0.0171689,False
70,724,0.3,1,5,49.0,45.0,,0.0072343,0.0191097,False
70,724,0.3,1,5,41.0,57.0,,0.0033104,0.0111704,True
70,724,0.3,1,5,59.0,56.0,,0.0065923,0.0097217,False
70,724,0.3,1,5,47.0,52.0,,0.0075501,0.0179783,True
70,724,0.3,1,5,43.0,62.0,,0.0071244,0.0249195,True
70,724,0.3,1,5,48.0,45.0,,0.0071574,0.021136,False
70,724,0.3,1,5,39.0,50.0,,0.0081522,0.0265591,True
70,724,0.3,1,5,59.0,60.0,,0.0033629,0.0252827,True
70,724,0.3,1,5,44.0,56.0,,0.0090353,0.0264945,True
70,724,0.3,1,5,45.0,60.0,,0.0067778,0.0198608,True
70,724,0.3,1,5,50.0,51.0,,0.0076089,0.0255859,True
70,724,0.3,1,5,46.0,64.0,,0.0070608,0.0250012,True
70,724,0.3,1,5,44.0,48.0,,0.005904,0.0153162,True
70,724,0.3,5,10,124.0,133.0,,0.007878,0.0255672,True
70,724,0.3,5,10,70.0,140.0,,0.0036048,0.0113106,True
70,724,0.3,5,10,122.0,132.0,,0.0062016,0.0143255,True
70,724,0.3,5,10,99.0,144.0,,0.0061418,0.0142775,True
70,724,0.3,5,10,103.0,146.0,,0.0065332,0.0156808,True
70,724,0.3,5,10,103.0,156.0,,0.0078354,0.0134582,True
70,724,0.3,5,10,82.0,157.0,,0.004683,0.012091,True
70,724,0.3,5,10,92.0,152.0,,0.0041408,0.0165974,True
70,724,0.3,5,10,72.0,145.0,,0.0057433,0.0139134,True
70,724,0.3,5,10,110.0,139.0,,0.0062245,0.0115077,True
70,724,0.3,5,10,100.0,151.0,,0.0047901,0.0140948,True
70,724,0.3,5,10,75.0,131.0,,0.003545,0.0184241,True
70,724,0.3,5,10,106.0,152.0,,0.0076409,0.0177891,True
70,724,0.3,5,10,85.0,142.0,,0.007861,0.0147756,True
70,724,0.3,5,10,120.0,131.0,,0.0061774,0.0100675,True
70,724,0.3,10,50,327.0,516.0,,0.0104093,0.0187788,True
70,724,0.3,10,50,289.0,429.0,,0.0090211,0.0211164,True
70,724,0.3,10,50,341.0,497.0,,0.0084278,0.0137532,True
70,724,0.3,10,50,299.0,507.0,,0.0085733,0.0135404,True
70,724,0.3,10,50,266.0,586.0,,0.0097534,0.0170101,True
70,724,0.3,10,50,289.0,513.0,,0.0072696,0.0183231,True
70,724,0.3,10,50,321.0,521.0,,0.010623,0.016659,True
70,724,0.3,10,50,218.0,475.0,,0.0064111,0.0285151,True
70,724,0.3,10,50,267.0,516.0,,0.0106184,0.0156829,True
70,724,0.3,10,50,205.0,546.0,,0.0107896,0.0201415,True
70,724,0.3,10,50,273.0,457.0,,0.0084604,0.0198119,True
70,724,0.3,10,50,308.0,551.0,,0.0102479,0.0242893,True
70,724,0.3,10,50,342.0,460.0,,0.0100933,0.0146586,True
70,724,0.3,10,50,200.0,480.0,,0.0103143,0.0250745,True
70,724,0.3,10,50,331.0,583.0,,0.0110062,0.0185543,True
70,966,0.4,1,5,76.0,69.0,,0.0069856,0.0150656,False
70,966,0.4,1,5,71.0,67.0,,0.0096374,0.0124951,False
70,966,0.4,1,5,69.0,65.0,,0.007918,0.0205478,False
70,966,0.4,1,5,76.0,64.0,,0.0095912,0.0177939,False
70,966,0.4,1,5,56.0,62.0,,0.009738,0.0185684,True
70,966,0.4,1,5,61.0,67.0,,0.0079953,0.0165772,True
70,966,0.4,1,5,72.0,66.0,,0.0045718,0.0177739,False
70,966,0.4,1,5,96.0,68.0,,0.0065736,0.0139753,False
70,966,0.4,1,5,98.0,78.0,,0.0097342,0.0147613,False
70,966,0.4,1,5,77.0,67.0,,0.0068448,0.0223117,False
70,966,0.4,1,5,66.0,70.0,,0.0102314,0.0183278,True
70,966,0.4,1,5,84.0,67.0,,0.0114193,0.0145456,False
70,966,0.4,1,5,73.0,67.0,,0.0104835,0.0136411,False
70,966,0.4,1,5,82.0,66.0,,0.004997,0.0138757,False
70,966,0.4,1,5,78.0,71.0,,0.0068798,0.0129267,False
70,966,0.4,5,10,148.0,156.0,,0.0104135,0.0193829,True
70,966,0.4,5,10,147.0,179.0,,0.0066495,0.0127713,True
70,966,0.4,5,10,112.0,178.0,,0.0054489,0.0137247,True
70,966,0.4,5,10,114.0,169.0,,0.0065446,0.0163893,True
70,966,0.4,5,10,120.0,197.0,,0.008341,0.0177024,True
70,966,0.4,5,10,159.0,182.0,,0.0080244,0.0166335,True
70,966,0.4,5,10,152.0,164.0,,0.0103099,0.0302928,True
70,966,0.4,5,10,112.0,186.0,,0.0059188,0.0133695,True
70,966,0.4,5,10,158.0,177.0,,0.0072004,0.013546,True
70,966,0.4,5,10,111.0,183.0,,0.006448,0.0126919,True
70,966,0.4,5,10,130.0,181.0,,0.006325,0.0256846,True
70,966,0.4,5,10,151.0,177.0,,0.0049024,0.0138285,True
70,966,0.4,5,10,151.0,178.0,,0.0081806,0.0205703,True
70,966,0.4,5,10,149.0,172.0,,0.0078478,0.0167051,True
70,966,0.4,5,10,98.0,158.0,,0.0100868,0.015598,True
70,966,0.4,10,50,245.0,570.0,,0.0104804,0.020611,True
70,966,0.4,10,50,452.0,608.0,,0.0115228,0.0226906,True
70,966,0.4,10,50,481.0,513.0,,0.0087015,0.030161,True
70,966,0.4,10,50,325.0,583.0,,0.0072799,0.0150921,True
70,966,0.4,10,50,465.0,658.0,,0.0065088,0.0272581,True
70,966,0.4,10,50,516.0,651.0,,0.0064361,0.0156721,True
70,966,0.4,10,50,395.0,596.0,,0.0084187,0.0202161,True
70,966,0.4,10,50,467.0,657.0,,0.0140991,0.0173336,True
70,966,0.4,10,50,388.0,619.0,,0.010341,0.018729,True
70,966,0.4,10,50,362.0,590.0,,0.0079127,0.0175355,True
70,966,0.4,10,50,369.0,625.0,,0.0116835,0.0361809,True
70,966,0.4,10,50,325.0,548.0,,0.0059372,0.0211725,True
70,966,0.4,10,50,507.0,532.0,,0.0094772,0.0181305,True
70,966,0.4,10,50,420.0,554.0,,0.0119076,0.0215247,True
70,966,0.4,10,50,447.0,603.0,,0.0139721,0.0361219,True
70,1449,0.6,1,5,98.0,83.0,,0.0146731,0.0266495,False
70,1449,0.6,1,5,110.0,82.0,,0.0138479,0.0202992,False
70,1449,0.6,1,5,116.0,92.0,,0.0097074,0.0227721,False
70,1449,0.6,1,5,114.0,77.0,,0.0105369,0.0197314,False
70,1449,0.6,1,5,103.0,79.0,,0.0106977,0.0230138,False
70,1449,0.6,1,5,114.0,74.0,,0.0107048,0.0218166,False
70,1449,0.6,1,5,116.0,86.0,,0.0119938,0.0253089,False
70,1449,0.6,1,5,112.0,85.0,,0.0085226,0.0265249,False
70,1449,0.6,1,5,107.0,81.0,,0.0067501,0.0249969,False
70,1449,0.6,1,5,106.0,89.0,,0.0147694,0.0374869,False
70,1449,0.6,1,5,117.0,71.0,,0.0123149,0.0209682,False
70,1449,0.6,1,5,118.0,94.0,,0.0113971,0.027836,False
70,1449,0.6,1,5,102.0,86.0,,0.0114205,0.0215665,False
70,1449,0.6,1,5,97.0,79.0,,0.0078993,0.0214911,False
70,1449,0.6,1,5,117.0,91.0,,0.0075594,0.0224823,False
70,1449,0.6,5,10,158.0,208.0,,0.00773,0.0248221,True
70,1449,0.6,5,10,194.0,208.0,,0.0099211,0.0220506,True
70,1449,0.6,5,10,196.0,201.0,,0.0077754,0.0234099,True
70,1449,0.6,5,10,184.0,196.0,,0.0097344,0.0198891,True
70,1449,0.6,5,10,243.0,202.0,,0.0137253,0.0189696,False
70,1449,0.6,5,10,188.0,200.0,,0.0139759,0.0248679,True
70,1449,0.6,5,10,196.0,213.0,,0.0070872,0.0180713,True
70,1449,0.6,5,10,209.0,201.0,,0.0066132,0.0213582,False
70,1449,0.6,5,10,191.0,223.0,,0.0109319,0.018542,True
70,1449,0.6,5,10,180.0,235.0,,0.0069238,0.0191848,True
70,1449,0.6,5,10,223.0,213.0,,0.0088409,0.0216086,False
70,1449,0.6,5,10,233.0,199.0,,0.0091177,0.0196638,False
70,1449,0.6,5,10,220.0,212.0,,0.0101021,0.026214,False
70,1449,0.6,5,10,235.0,218.0,,0.0092493,0.0225551,False
70,1449,0.6,5,10,150.0,203.0,,0.011511,0.0205486,True
70,1449,0.6,10,50,645.0,734.0,,0.0142424,0.0349349,True
70,1449,0.6,10,50,488.0,703.0,,0.009762,0.0258406,True
70,1449,0.6,10,50,590.0,786.0,,0.0101867,0.0258146,True
70,1449,0.6,10,50,513.0,833.0,,0.012406,0.0252584,True
70,1449,0.6,10,50,599.0,802.0,,0.021586,0.0307032,True
70,1449,0.6,10,50,623.0,710.0,,0.0163088,0.0417672,True
70,1449,0.6,10,50,688.0,766.0,,0.0105686,0.023841,True
70,1449,0.6,10,50,523.0,817.0,,0.0163856,0.0244418,True
70,1449,0.6,10,50,695.0,836.0,,0.0151861,0.0261804,True
70,1449,0.6,10,50,693.0,725.0,,0.0150537,0.0269685,True
70,1449,0.6,10,50,645.0,643.0,,0.0136191,0.023664,False
70,1449,0.6,10,50,688.0,759.0,,0.0206292,0.0249348,True
70,1449,0.6,10,50,411.0,780.0,,0.0119214,0.028788,True
70,1449,0.6,10,50,776.0,754.0,,0.0136701,0.0257476,False
70,1449,0.6,10,50,459.0,772.0,,0.0121428,0.0464429,True
80,316,0.1,1,5,14.0,27.0,,0.0029871,0.0069388,True
80,316,0.1,1,5,15.0,19.0,,0.0026645,0.0085698,True
80,316,0.1,1,5,10.0,25.0,,0.0033691,0.0062444,True
80,316,0.1,1,5,33.0,28.0,,0.003211,0.0126244,False
80,316,0.1,1,5,20.0,16.0,,0.003676,0.006712,False
80,316,0.1,1,5,17.0,22.0,,0.0025573,0.0107949,True
80,316,0.1,1,5,19.0,21.0,,0.0040521,0.0129373,True
80,316,0.1,1,5,16.0,32.0,,0.0036769,0.0135829,True
80,316,0.1,1,5,20.0,30.0,,0.0037739,0.0116238,True
80,316,0.1,1,5,19.0,20.0,,0.0027167,0.0107926,True
80,316,0.1,1,5,11.0,26.0,,0.0031784,0.0098205,True
80,316,0.1,1,5,13.0,14.0,,0.003593,0.0106321,True
80,316,0.1,1,5,14.0,24.0,,0.0035051,0.0115471,True
80,316,0.1,1,5,15.0,28.0,,0.0023265,0.0097625,True
80,316,0.1,1,5,22.0,23.0,,0.0035113,0.0127678,True
80,316,0.1,5,10,30.0,48.0,,0.0037337,0.0097782,True
80,316,0.1,5,10,39.0,75.0,,0.0059096,0.010163,True
80,316,0.1,5,10,27.0,55.0,,0.001698,0.0095152,True
80,316,0.1,5,10,23.0,71.0,,0.0036421,0.0160458,True
80,316,0.1,5,10,23.0,56.0,,0.0037248,0.0159428,True
80,316,0.1,5,10,23.0,55.0,,0.0036265,0.0133594,True
80,316,0.1,5,10,45.0,62.0,,0.0041452,0.0130798,True
80,316,0.1,5,10,36.0,67.0,,0.0040186,0.0274862,True
80,316,0.1,5,10,41.0,68.0,,0.0029168,0.0062081,True
80,316,0.1,5,10,44.0,83.0,,0.0036789,0.017399,True
80,316,0.1,5,10,38.0,44.0,,0.0044494,0.0154954,True
80,316,0.1,5,10,33.0,82.0,,0.0037677,0.0146102,True
80,316,0.1,5,10,33.0,61.0,,0.002388,0.0082674,True
80,316,0.1,5,10,22.0,71.0,,0.0046276,0.011339,True
80,316,0.1,5,10,28.0,57.0,,0.0037306,0.0153337,True
80,316,0.1,10,50,135.0,211.0,,0.0046631,0.0135991,True
80,316,0.1,10,50,116.0,196.0,,0.0051511,0.0199143,True
80,316,0.1,10,50,101.0,228.0,,0.0046378,0.0190097,True
80,316,0.1,10,50,93.0,190.0,,0.0052831,0.0183751,True
80,316,0.1,10,50,22.0,154.0,,0.0045386,0.0240574,True
80,316,0.1,10,50,85.0,229.0,,0.005159,0.0152056,True
80,316,0.1,10,50,97.0,251.0,,0.0048946,0.0169451,True
80,316,0.1,10,50,73.0,238.0,,0.0034077,0.0132593,True
80,316,0.1,10,50,58.0,142.0,,0.0050653,0.0138458,True
80,316,0.1,10,50,93.0,284.0,,0.0024647,0.0112977,True
80,316,0.1,10,50,86.0,176.0,,0.005672,0.0262112,True
80,316,0.1,10,50,117.0,151.0,,0.0048689,0.0244948,True
80,316,0.1,10,50,214.0,258.0,,0.0048671,0.0152495,True
80,316,0.1,10,50,97.0,269.0,,0.0046609,0.0229529,True
80,316,0.1,10,50,106.0,201.0,,0.0048318,0.0237277,True
80,474,0.15,1,5,28.0,36.0,,0.0046673,0.0180408,True
80,474,0.15,1,5,27.0,37.0,,0.0049667,0.0164997,True
80,474,0.15,1,5,26.0,31.0,,0.0049387,0.0121063,True
80,474,0.15,1,5,32.0,34.0,,0.0049179,0.0149462,True
80,474,0.15,1,5,24.0,37.0,,0.0046316,0.0132507,True
80,474,0.15,1,5,35.0,31.0,,0.0050381,0.0171492,False
80,474,0.15,1,5,34.0,32.0,,0.0050992,0.0111205,False
80,474,0.15,1,5,34.0,46.0,,0.0048688,0.0134266,True
80,474,0.15,1,5,25.0,39.0,,0.0041036,0.0145011,True
80,474,0.15,1,5,32.0,25.0,,0.0047555,0.0193498,False
80,474,0.15,1,5,32.0,36.0,,0.0048281,0.0140307,True
80,474,0.15,1,5,28.0,49.0,,0.0048916,0.0111907,True
80,474,0.15,1,5,38.0,31.0,,0.0052147,0.0121839,False
80,474,0.15,1,5,33.0,27.0,,0.0047556,0.0165532,False
80,474,0.15,1,5,29.0,36.0,,0.0052284,0.0168577,True
80,474,0.15,5,10,77.0,110.0,,0.0044073,0.0159759,True
80,474,0.15,5,10,44.0,82.0,,0.0047849,0.016351,True
80,474,0.15,5,10,23.0,108.0,,0.0048848,0.0179117,True
80,474,0.15,5,10,40.0,84.0,,0.0041247,0.0175063,True
80,474,0.15,5,10,76.0,90.0,,0.0051578,0.0181566,True
80,474,0.15,5,10,62.0,102.0,,0.0052791,0.0144927,True
80,474,0.15,5,10,51.0,101.0,,0.0051896,0.0139777,True
80,474,0.15,5,10,53.0,84.0,,0.0040172,0.0093702,True
80,474,0.15,5,10,36.0,95.0,,0.0052034,0.0140227,True
80,474,0.15,5,10,34.0,86.0,,0.0051049,0.0130628,True
